caption,commentable,comment_count,created_at,description,downloadable,download_count,duration,full_duration,embeddable_by,genre,has_downloads_left,id,kind,label_name,last_modified,license,likes_count,permalink,permalink_url,playback_count,public,purchase_title,purchase_url,release_date,reposts_count,secret_token,sharing,state,streamable,tag_list,title,track_format,uri,urn,user_id,visuals,waveform_url,display_date,station_urn,station_permalink,track_authorization,monetization_model,policy
,True,0,2021-09-19T16:50:51Z,,False,0,277368,277368,all,Storytelling,False,1127481715,track,,2021-09-19T17:09:02Z,all-rights-reserved,3.0,toi-instrumental-mix,https://soundcloud.com/beebb/toi-instrumental-mix,56,True,,,,0,,public,finished,True,,CHÚNG TA (Instrumental Mix),single-track,https://api.soundcloud.com/tracks/1127481715,soundcloud:tracks:1127481715,17172626,,https://wave.sndcdn.com/3j50pRbSNdTT_m.json,2021-09-19T16:50:51Z,soundcloud:system-playlists:track-stations:1127481715,track-stations:1127481715,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjIzMjEwYTEwLWY0MmYtNDVjOC1hMDU0LTRkOGVjNjlkYzgyOSIsImlhdCI6MTYzNDgyODMyOX0.2rPW2UGriLItUphNlm8NFnzLD7hO7VvOUf_4sBPHtls,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:34:44Z,,False,0,174576,174576,all,Electronic,False,976880599,track,,2021-02-23T17:36:03Z,all-rights-reserved,7.0,osaka,https://soundcloud.com/beebb/osaka,336,True,,,,2,,public,finished,True,Ambient Downtempo,Osaka,single-track,https://api.soundcloud.com/tracks/976880599,soundcloud:tracks:976880599,17172626,,https://wave.sndcdn.com/SNd6xYmO68Kt_m.json,2021-02-11T17:12:23Z,soundcloud:system-playlists:track-stations:976880599,track-stations:976880599,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImU1MTcyMjljLTRlNDYtNDNiMC1iMmQ4LTRiMWE0OTFlNDY4OCIsImlhdCI6MTYzNDgyODMzMH0.SXsX9Pp9u2pu7jooPyHpggmniUbDmCW4T04cajXdikM,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:35:55Z,,False,0,213368,213368,all,,False,976881130,track,,2021-02-23T17:36:12Z,all-rights-reserved,10.0,sakura,https://soundcloud.com/beebb/sakura,369,True,,,,1,,public,finished,True,,Sakura,single-track,https://api.soundcloud.com/tracks/976881130,soundcloud:tracks:976881130,17172626,,https://wave.sndcdn.com/6ja1Aon7pLeB_m.json,2021-02-11T17:12:28Z,soundcloud:system-playlists:track-stations:976881130,track-stations:976881130,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjQyNGM3YjFhLTQ1NDEtNDMyOS04NmQ0LTZmNDIyNTZmNzU4NiIsImlhdCI6MTYzNDgyODMzMH0.ld2ZmtcKmwppgFiPaVL83K1UNVgZHE_2-Ht_canBXkg,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:42:19Z,,False,0,213368,213368,all,,False,976884262,track,,2021-02-23T17:36:24Z,all-rights-reserved,6.0,tokyo-drift-low,https://soundcloud.com/beebb/tokyo-drift-low,232,True,,,,1,,public,finished,True,,Tokyo Drift Low,single-track,https://api.soundcloud.com/tracks/976884262,soundcloud:tracks:976884262,17172626,,https://wave.sndcdn.com/8UuTycMudlWl_m.json,2021-02-11T17:12:33Z,soundcloud:system-playlists:track-stations:976884262,track-stations:976884262,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjBmMWViN2I1LTEyZGMtNDhhNy05ZjNhLTg3NmU1NzYyYjU0YiIsImlhdCI6MTYzNDgyODMzMX0.wmO879ah-6o2pC3fxXjuQT9CkW-QYHRFmD2MwMY5enM,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:35:51Z,,False,0,174576,174576,all,,False,976881097,track,,2021-02-23T17:36:33Z,all-rights-reserved,5.0,diamond,https://soundcloud.com/beebb/diamond,169,True,,,,1,,public,finished,True,,Diamond,single-track,https://api.soundcloud.com/tracks/976881097,soundcloud:tracks:976881097,17172626,,https://wave.sndcdn.com/UIv97OmOZmYW_m.json,2021-02-11T17:12:38Z,soundcloud:system-playlists:track-stations:976881097,track-stations:976881097,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjA0MjM5NWM0LTMzYjUtNDU5ZC04MTVjLWE1NWJjNWM5MGU0MCIsImlhdCI6MTYzNDgyODMzMX0.1Yce3GSiEODvdd-rSSNStShgYcKnayJJ25-OEfVYCVU,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:38:47Z,,False,0,274338,274338,all,,False,976882735,track,,2021-02-23T17:36:42Z,all-rights-reserved,5.0,scenery,https://soundcloud.com/beebb/scenery,347,True,,,,1,,public,finished,True,,Scenery,single-track,https://api.soundcloud.com/tracks/976882735,soundcloud:tracks:976882735,17172626,,https://wave.sndcdn.com/jDYOenZIEtge_m.json,2021-02-11T17:12:44Z,soundcloud:system-playlists:track-stations:976882735,track-stations:976882735,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImY4MTIzZmI3LTMzZWItNDQ4My04NTk3LTE0OWJlY2VmYzIxMSIsImlhdCI6MTYzNDgyODMzMn0.FPjDL6BRfy_iDh22gYYcA3udhWnkTi6ZsmyzIkFsN30,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:49:08Z,,False,0,213368,213368,all,,False,976887313,track,,2021-02-23T17:36:52Z,all-rights-reserved,33.0,winter-bear,https://soundcloud.com/beebb/winter-bear,3627,True,,,,2,,public,finished,True,,Winter Bear,single-track,https://api.soundcloud.com/tracks/976887313,soundcloud:tracks:976887313,17172626,,https://wave.sndcdn.com/A73zNKucbPU2_m.json,2021-02-11T17:12:49Z,soundcloud:system-playlists:track-stations:976887313,track-stations:976887313,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjUwZmQ2ZDNmLTMwMjQtNDM2Yi04NTI4LTI0Yzg3NmI5YzhkZiIsImlhdCI6MTYzNDgyODMzMn0.6EwN5Xvplfd3QD4Nl-JBuGE_-OMCpMzTMcNVg6F_2ek,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:49:00Z,,False,0,274338,274338,all,,False,976887262,track,,2021-02-23T17:37:02Z,all-rights-reserved,6.0,autumn-leaf-1,https://soundcloud.com/beebb/autumn-leaf-1,119,True,,,,1,,public,finished,True,,Autumn Leaf,single-track,https://api.soundcloud.com/tracks/976887262,soundcloud:tracks:976887262,17172626,,https://wave.sndcdn.com/sTCumFh0Fqlq_m.json,2021-02-11T17:12:54Z,soundcloud:system-playlists:track-stations:976887262,track-stations:976887262,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImQzZmNmNDFhLTcwYzAtNDdhNy1iZGE5LTI5OWU4ZjI4ODBlNyIsImlhdCI6MTYzNDgyODMzMn0.znOfATGKm3GNBdHbx2aOv8TxypXYd_Ap6h9N8J_2JH4,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:39:14Z,,False,0,274338,274338,all,,False,976882963,track,,2021-04-08T14:47:18Z,all-rights-reserved,8.0,summer-vibe-1,https://soundcloud.com/beebb/summer-vibe-1,617,True,,,,2,,public,finished,True,,Summer Vibe,single-track,https://api.soundcloud.com/tracks/976882963,soundcloud:tracks:976882963,17172626,,https://wave.sndcdn.com/wr2MIONkC809_m.json,2021-02-11T17:12:59Z,soundcloud:system-playlists:track-stations:976882963,track-stations:976882963,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImJiZDg0MjA0LWNmMDgtNDhhYy1iZGNkLTI3OTZmNTNmNTIxNSIsImlhdCI6MTYzNDgyODMzM30._mGksjH9z64Bb0715PRlxANKGYEJ9-aj1ET3QaIpwqQ,NOT_APPLICABLE,ALLOW
,True,0,2021-02-01T13:37:06Z,,False,0,274338,274338,all,,False,976881724,track,,2021-06-24T12:17:02Z,all-rights-reserved,11.0,spring-day,https://soundcloud.com/beebb/spring-day,742,True,,,,1,,public,finished,True,,Spring Day,single-track,https://api.soundcloud.com/tracks/976881724,soundcloud:tracks:976881724,17172626,,https://wave.sndcdn.com/UKhWgMwayqwm_m.json,2021-02-11T17:13:03Z,soundcloud:system-playlists:track-stations:976881724,track-stations:976881724,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjhlZTRiYzJmLTI3Y2QtNGUwOC1hYjQ3LTM4MWEwM2JhMWVmNSIsImlhdCI6MTYzNDgyODMzM30.07uYuEHuRxYetzREBwDtnBJ5gRQ85YqClG4KKYUG1TA,NOT_APPLICABLE,ALLOW
,True,12,2021-05-27T02:15:59Z,"ZingMp3: https://zingmp3.vn/album/Hoa-Lieu-Ua-Mau-Single-Huy-TK-NH4T/68W6CZOI.html
Youtube: https://www.youtube.com/watch?v=4R-dwN1LLfM
© Bản quyền thuộc về NH4T Music
© Copyright by NH4T Music - Do not Reup",False,0,259840,259840,all,Pop,False,1056370936,track,,2021-08-16T12:30:17Z,all-rights-reserved,1130.0,hoa-lieu-ua-mau-huy-tk,https://soundcloud.com/nh4t-entertainment/hoa-lieu-ua-mau-huy-tk,469719,True,,,,34,,public,finished,True,,Hoa Liễu Úa Màu - HUY TK x NH4T / Official,single-track,https://api.soundcloud.com/tracks/1056370936,soundcloud:tracks:1056370936,964298233,,https://wave.sndcdn.com/CU2Cm8NEdZTR_m.json,2021-05-27T02:15:59Z,soundcloud:system-playlists:track-stations:1056370936,track-stations:1056370936,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjMxMzdiOWZhLTNiNTctNDcyYy1iN2NjLTYyNmFkNzUzNWY1ZCIsImlhdCI6MTYzNDgyODMzM30.2BYkxHFec8_pyl3Fa2CLq5ABytd2mQ9JQFDUM_TwPC8,NOT_APPLICABLE,ALLOW
,True,1,2021-08-14T02:21:08Z,,False,0,251638,251638,all,Lo-Fi,False,1105702048,track,,2021-08-18T12:00:35Z,all-rights-reserved,167.0,hoa-lieu-ua-maulo-fi-by-nh4thuy-tk,https://soundcloud.com/nh4t-entertainment/hoa-lieu-ua-maulo-fi-by-nh4thuy-tk,88370,True,,,,3,,public,finished,True,,Hoa Liễu Úa Màu「LO-FI By NH4T」HUY TK,single-track,https://api.soundcloud.com/tracks/1105702048,soundcloud:tracks:1105702048,964298233,,https://wave.sndcdn.com/8YDotdlxHxtm_m.json,2021-08-18T12:00:35Z,soundcloud:system-playlists:track-stations:1105702048,track-stations:1105702048,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjEwZmY0N2ZmLTQ3Y2MtNDJmNy1iNDYwLTIzZDYyNGU5Yjk1OCIsImlhdCI6MTYzNDgyODMzNH0.6retQU62cUuXZSAT12x3R1n-anuDc_4Qsuf7R9hn3UY,NOT_APPLICABLE,ALLOW
,True,0,2021-08-14T02:22:15Z,,False,0,206707,206707,all,Lo-Fi,False,1105702486,track,,2021-08-18T06:00:24Z,all-rights-reserved,27.0,doi-la-cat-bui-la-ta-lo-fi-by-nh4t-dimz,https://soundcloud.com/nh4t-entertainment/doi-la-cat-bui-la-ta-lo-fi-by-nh4t-dimz,2883,True,,,,3,,public,finished,True,,Đời Là Cát Bụi Là Ta 「LO-FI By NH4T」- DIMZ,single-track,https://api.soundcloud.com/tracks/1105702486,soundcloud:tracks:1105702486,964298233,,https://wave.sndcdn.com/PfWPJJiXJJg7_m.json,2021-08-18T06:00:24Z,soundcloud:system-playlists:track-stations:1105702486,track-stations:1105702486,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjA0ZWI3NTc5LWY2NzUtNDllNi05YTg4LTcxZTVlNmNiMDBlYiIsImlhdCI6MTYzNDgyODMzNH0.nAOk7e7lYE6kxTRvoJ-iU12gjaZPq4Mj97bcpc14oMs,NOT_APPLICABLE,ALLOW
,True,0,2021-08-11T05:06:19Z,https://www.youtube.com/watch?v=RElJ_zKCiB4,False,0,234606,234606,all,Deep House,False,1103904193,track,NH4T Music,2021-08-18T04:35:24Z,all-rights-reserved,11.0,co-don-danh-cho-ai-remix-by-nh4t,https://soundcloud.com/nh4t-entertainment/co-don-danh-cho-ai-remix-by-nh4t,2115,True,,,,2,,public,finished,True,,Cô Đơn Dành Cho Ai Remix By NH4T,single-track,https://api.soundcloud.com/tracks/1103904193,soundcloud:tracks:1103904193,964298233,,https://wave.sndcdn.com/Sr9MZCoaMtDu_m.json,2021-08-18T04:35:24Z,soundcloud:system-playlists:track-stations:1103904193,track-stations:1103904193,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImZiYjY5NTdkLWMzNjAtNDYxYS04OTg2LTA5ZjFjZTNkMDZkMCIsImlhdCI6MTYzNDgyODMzNX0.QuVz9F5VkCj9ALw6Pz65XnZ7hRtPv0ByvfhSD_msiM8,NOT_APPLICABLE,ALLOW
,True,211,2020-01-27T11:46:39Z,#KhuongQuan #DeepHouse #GHouse #BrazilianBass #venhaantet #2020 #edm #dance #126bpm #128bpm #daylatiengnoivietnam #house,False,0,2681208,2681208,all,Deep House,False,750245872,track,,2021-07-14T13:33:30Z,all-rights-reserved,6270.0,day-la-tieng-noi-viet-nam-mixtape-2020,https://soundcloud.com/quanesto/day-la-tieng-noi-viet-nam-mixtape-2020,271558,True,,,,186,,public,finished,True,BrazilianBass GHouse,"Đây Là Đài Tiếng Nói VIỆT NAM Mixset 2021 - Deep House, G House, Brazilian Bass Mixset",single-track,https://api.soundcloud.com/tracks/750245872,soundcloud:tracks:750245872,102242774,,https://wave.sndcdn.com/PwGeNaMRmKU0_m.json,2020-01-27T11:46:39Z,soundcloud:system-playlists:track-stations:750245872,track-stations:750245872,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjYyMWIzNzE2LTdhZWMtNDVmNS1iZmUyLTQ5MDM5Y2EyN2Q3YyIsImlhdCI6MTYzNDgyODMzNX0.BnugVhfQvF6vqTuNM_PNVwlzliy9RVmAVYmU8j_JthY,NOT_APPLICABLE,ALLOW
,True,7,2020-04-01T05:41:06Z,,False,0,818939,818939,all,Dance & EDM,False,788169337,track,,2021-04-29T03:53:22Z,all-rights-reserved,963.0,lets-dance-10,https://soundcloud.com/quan-anh-nguyen-766254456/lets-dance-10,86695,True,,,,14,,public,finished,True,House,TOANG ROI,single-track,https://api.soundcloud.com/tracks/788169337,soundcloud:tracks:788169337,356855390,,https://wave.sndcdn.com/G6W71giP6nVh_m.json,2020-04-01T05:41:06Z,soundcloud:system-playlists:track-stations:788169337,track-stations:788169337,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNDgyODMzNX0.EynPEKuVV5QZRD4Ufd6Z18RQTMXNz1ctHUgfkyFmw44,NOT_APPLICABLE,ALLOW
,True,199,2020-02-05T13:08:09Z,"first step ^^
Facebook : www.facebook.com/djmaizee1108/
Instagram: www.instagram.com/_long.chan/",False,0,1465940,1465940,all,Vinahouse,False,755434102,track,,2021-06-13T19:00:18Z,all-rights-reserved,5004.0,quiz-1,https://soundcloud.com/djmaizee1108/quiz-1,382718,True,,,,146,,public,finished,True,,Quiz 1,single-track,https://api.soundcloud.com/tracks/755434102,soundcloud:tracks:755434102,281905757,,https://wave.sndcdn.com/mgICb8r9UVbc_m.json,2020-02-05T13:08:09Z,soundcloud:system-playlists:track-stations:755434102,track-stations:755434102,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNDgyODMzNn0.2lkGrt7gMRzBtYwPCSyGyy54BfRjf5aj4MXG1bqm7TM,NOT_APPLICABLE,ALLOW
,True,2,2020-07-04T01:06:34Z,,False,0,3448607,3448607,all,,False,851834788,track,,2020-07-05T05:59:46Z,all-rights-reserved,79.0,nonstop-mang-chung-ft-baby-shark-remix-2020-beta-ndm,https://soundcloud.com/m-nh-nguy-n-duy-712304091/nonstop-mang-chung-ft-baby-shark-remix-2020-beta-ndm,6363,True,,,,5,,public,finished,True,,Nonstop Mang Chủng ft. Baby Shark Remix 2020-Beta NDM,single-track,https://api.soundcloud.com/tracks/851834788,soundcloud:tracks:851834788,493348422,,https://wave.sndcdn.com/xsj7OqmTkiJ8_m.json,2020-07-04T01:06:34Z,soundcloud:system-playlists:track-stations:851834788,track-stations:851834788,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNDgyODMzNn0.2lkGrt7gMRzBtYwPCSyGyy54BfRjf5aj4MXG1bqm7TM,NOT_APPLICABLE,ALLOW
,True,303,2020-02-03T07:49:09Z,"Nhận Làm Set Nhạc Như Trên....
◘ Facebook: www.facebook.com/Lamsung026
◘ Instagram: www.instagram.com/lamsung.26/

<a href=""https://theartistunion.com/tracks/6dea26"" rel=""nofollow"">Download for free on The Artist Union</a>",False,0,4896705,4896705,all,Dance & EDM,False,754169233,track,,2021-10-15T16:40:55Z,all-rights-reserved,8095.0,mixtape-lao-dao-tempo-130,https://soundcloud.com/lamsung026/mixtape-lao-dao-tempo-130,328624,True,,https://theartistunion.com/tracks/6dea26,,306,,public,finished,True,"""g house"" ""deep house"" dance",Music In Dubai  - Lảo Đảo Tempo 130 - LAMSUNG026,single-track,https://api.soundcloud.com/tracks/754169233,soundcloud:tracks:754169233,738857134,,https://wave.sndcdn.com/jOQZ44DTPGvM_m.json,2020-02-03T07:49:09Z,soundcloud:system-playlists:track-stations:754169233,track-stations:754169233,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6Ijg0ZThjOWJjLWIxNDUtNDVhZC05ZjliLWMyMjJhOWY5MDcxOCIsImlhdCI6MTYzNDgyODMzN30.6CnWgactY1u1v8bO0wVJfK-2ErU5od5XLyX7ZaQvbuo,NOT_APPLICABLE,ALLOW
,True,306,2020-05-04T19:36:09Z,"DJ TILO / SDT : 0939 72 85 86 --- 0168 520 10 38
fb : www.facebook.com/TTN.Camacc27
youtube : www.youtube.com/channel/UCGFCgx-jgSKgq1kKMUQRPXA
instagram : www.instagram.com/dj.tilo/
zalo : 0168 520 10 38
"" NHẬN CUNG CẤP CÁC LOẠI NHẠC THEO THÁNG
NHẬN ĐÀO TẠO HỌC VIÊN """,False,0,4204513,4204513,all,Hip-hop & Rap,False,813531523,track,,2021-09-02T00:22:37Z,all-rights-reserved,13839.0,mixtape-hiphop-part2-my-style-my-name-vol-22-tilo-mixx,https://soundcloud.com/dj-tin-5/mixtape-hiphop-part2-my-style-my-name-vol-22-tilo-mixx,734893,True,,,,539,,public,finished,True,,Mixtape Hiphop Part2 - My Style My Name Vol 22 - TiLo Mixx,single-track,https://api.soundcloud.com/tracks/813531523,soundcloud:tracks:813531523,145920957,,https://wave.sndcdn.com/V6HqAvDm70rT_m.json,2020-05-04T19:36:09Z,soundcloud:system-playlists:track-stations:813531523,track-stations:813531523,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6ImExZmMzNmYzLTFkNGMtNDJkNS05MjI2LTQ1NDU1NjQzOWY1OSIsImlhdCI6MTYzNDgyODMzN30.GYPnyPSABRA2VNzq1zTbSyqxFk7BK0P6UlbXQHq15hY,NOT_APPLICABLE,ALLOW
,True,377,2017-10-31T10:07:01Z,"Tracklist: https://1001.tl/9lw7up9

🔊 DJ DUSTEE's Halloween Treat 2017 🎃👻
✰ www.1900.hn ✰

@dustee → www.dustee.net
➤ www.fb.com/djdustee
➤ www.facebook.com/dustee.net
➤ www.mixcloud.com/dusteenguyen
➤ www.youtube.com/djdustee
➤ www.instagram.com/djdustee
Kính mời các anh, chị, bạn, em yêu nhạc 🎶
""🎶 Đến hẹn lại lên, Vintage Mix Vol. 9 từ DJ DUSTEE vừa được ra mắt người yêu nhạc sau gần 1 năm chờ đợi 👏
🎶 Vintage Mix Vol. 9 là mixset tuyển tập các track nhạc tiêu biểu, theo sát dòng chảy âm nhạc toàn cầu trong 1 năm vừa qua cũng như đón đầu các xu hướng mới được dự đoán sẽ làm mưa làm gió trong năm tới, được DJ Dustee đầu tư thời gian, công sức chọn lọc kỹ lưỡng cũng như mixing tỉ mỉ 🔝
🎶 Trong hơn 60 phút của Vintage Mix. 9, người nghe sẽ như lạc vào chuyến du hành âm nhạc được dẫn dắt bởi DJ DUSTEE qua các cung bậc cảm xúc khác nhau của G-House, Trap, Bass House, Future Bass ✈️
🎧 Audio: https://soundcloud.com/dustee/dustee-vintage-mix-9
📀 CD Vintage Mix Vol. 9 sẽ được tặng cho khán giả tại 1900 LE THÉÂTRE trong thời gian tới.""
#DUSTEE #VintageMix #Vol9",False,2202,3781056,3781056,all,Dance & EDM,False,349420682,track,,2021-08-01T11:02:28Z,cc-by-nc-sa,20739.0,dustee-vintage-mix-9,https://soundcloud.com/dustee/dustee-vintage-mix-9,861638,True,Download,https://hypeddit.com/track/zw4bvb,,1307,,public,finished,True,"""DUSTEE "" ""VintageMix "" ""Vol9 "" ""GHouse "" ""BassHouse "" ""Trap "" ""FutureBass "" ""EDM """,DUSTEE - VINTAGE MIX Vol. 9,single-track,https://api.soundcloud.com/tracks/349420682,soundcloud:tracks:349420682,4201851,,https://wave.sndcdn.com/8tZLasTGDWzt_m.json,2017-10-31T10:07:01Z,soundcloud:system-playlists:track-stations:349420682,track-stations:349420682,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjBkOTVlOTdkLTJkNzItNDRmOC1hODdiLTMwZmFlZjg3MmNjZCIsImlhdCI6MTYzNDgyODMzN30.kTvutmH0kIhvFGLmMJldAKtY8B79fYd0iqpTclOLDEg,NOT_APPLICABLE,ALLOW
,True,84,2016-02-10T16:15:34Z,"Ồn Ào Lên Nào (Make Some Noise) 

-Tasty Cookies – G Damn! (Ricky Stark and Mike Stil Remix)
-Misha Klein - Barbie (No Hopes & Tony Land remix)
-Me & My Toothbrush - A New Game (Original Mix)
-Antonio Giacca - Sensation (Original Mix) 
-Madonna ft. Nicki Minaj - Bitch I'm Madonna (Sander Kleinenberg Remix) 

-Antonio Giacca - Going Crazy (Original Mix)
-Imany - Don't Be So Shy Tab (Sagan Deep Remix)
-Lika Morgan - Hit Me (Original Mix)
-Antonio Giacca - Alright (Original Mix)
-Me & My Toothbrush - Show Me (Original Mix)

-Rocksted - Bass House (Extended Mix)
-Malaa - Pregnant (Original Mix) 
-Malaa - Notorious (Original Mix) 
-1DAFUL & Jackal - Chinchilla (Denis Bravo & AID Mash-Up)
-Alok & Icy Sasaki - Aint No Sunshine (Original Mix)",False,0,3912595,3912595,all,House,False,246380981,track,,2021-03-15T19:57:06Z,all-rights-reserved,7012.0,mixset1-on-ao-len-nao-2-tracks,https://soundcloud.com/kodeine91/mixset1-on-ao-len-nao-2-tracks,242242,True,,,,341,,public,finished,True,ghettohouse futurehouse basshouse deephouse deepfuture villian8 spacespeakers spaceboys,Mixset#1 - On Ao Len Nao,single-track,https://api.soundcloud.com/tracks/246380981,soundcloud:tracks:246380981,122686908,,https://wave.sndcdn.com/PsLdWRtHmBVf_m.json,2016-02-10T16:15:34Z,soundcloud:system-playlists:track-stations:246380981,track-stations:246380981,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IjIxZWNkMTEzLTg4MTQtNDE5YS05M2VkLTM5ZjY2ODhmMTE3OCIsImlhdCI6MTYzNDgyODMzOH0.7Z-hd4pSFuZGt11jC6jA69-uGoQ13sZ4z4OtzPQLQQU,NOT_APPLICABLE,ALLOW
,True,98,2016-07-22T23:25:36Z,"Very fisrt Sphinix coming to town 👽

👽 Follow mee 👽
► Soundcloud: @sphinixofficial
► Youtube: bit.ly/2WyAEwf
► Fanpage: www.facebook.com/sphinix.official/
► Instagram: www.instagram.com/sphi__nix/",False,216,3477485,3477485,all,FVCKGENRES,False,274938193,track,Ruckus Entertainment,2021-09-17T16:03:43Z,all-rights-reserved,8160.0,foodcat01,https://soundcloud.com/sphinixofficial/foodcat01,289377,True,,,,489,,public,finished,True,sphinix foodcat hotpotwithsphinix,Foodcat #01: Hotpot,single-track,https://api.soundcloud.com/tracks/274938193,soundcloud:tracks:274938193,22278479,,https://wave.sndcdn.com/s6BSvfHTw3iO_m.json,2016-07-22T23:25:36Z,soundcloud:system-playlists:track-stations:274938193,track-stations:274938193,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNDgyODMzOH0.d75bxYDB5x14jfO_7S8wIzGgXukjmMN2AK2Wag7z1jA,NOT_APPLICABLE,ALLOW
,True,382,2020-07-16T09:39:25Z,"PROFILE : https://www.facebook.com/profile.php?id=100002846153340
BOOKING : 0963502236",False,0,5217280,5217280,all,Dance & EDM,False,858888793,track,,2021-10-12T07:44:33Z,all-rights-reserved,11078.0,hung-tran-mixtape-vol-4-xap-xinh,https://soundcloud.com/tran-hungtran/hung-tran-mixtape-vol-4-xap-xinh,284823,True,,,,350,,public,finished,True,vinahouse Edm Mixtape nonstop,Hùng Trần Mixtape Vol 4 - Xập Xình,single-track,https://api.soundcloud.com/tracks/858888793,soundcloud:tracks:858888793,739248361,,https://wave.sndcdn.com/41gnSZGlIFDm_m.json,2020-07-16T09:39:25Z,soundcloud:system-playlists:track-stations:858888793,track-stations:858888793,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJWTiIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNDgyODMzOX0.JLj5UewJRg6zLMYWFgCMSdUEW-7w3Tc5cw9oho68NgM,NOT_APPLICABLE,ALLOW
